admin3_code,A0004,A0509,A1014,A1519,A2024,A2529,A3034,A3539,A4044,A4549,A5054,A5559,A6064,A65PL
10105449,27719.1748046875,28950.0094833374,31099.5256500244,29856.2703552246,27967.8296585083,22302.6172714233,19477.0769500732,17979.5136947632,17683.1372528076,14158.3987960816,11661.8429718018,7218.52140045167,7036.57707977295,15500.0764923096
10105757,21648.0695724487,23085.8902282715,25406.704788208,24784.2281036377,21172.5725097656,16176.4333648682,13622.4081726074,11359.304058075,11183.9590835571,8714.83111953736,7041.91635131836,4584.68675804138,5119.61783027649,11782.5176467896
10105766,11266.5921173096,12017.1268463135,13228.0472412109,12905.777923584,11016.0563049317,8413.27401733399,7082.4393157959,5899.35610198975,5808.34931945801,4524.62377929688,3655.24491882324,2381.15571212769,2662.7402305603,6130.61911010742
10105461,9386.79158020019,9825.63287353516,10589.1374969482,10174.127822876,9476.42665100098,7557.56109619141,6589.56072998047,6033.19479370117,5932.240524292,4736.14922332764,3905.50775909424,2423.84518432617,2392.71685791016,5271.14460754395
10105769,16416.5151824951,17510.1169433593,19274.5452270508,18804.9675445557,16051.4604415894,12258.954410553,10319.799736023,8595.93306350708,8463.32712173462,6592.81485939026,5326.04565429688,3469.57431221008,3879.87034511566,8932.90557861329
10105444,42897.677734375,44813.9038085938,48129.6240234375,46187.5600585938,43237.8603515625,34414.599609375,30026.6508789063,27744.4013671875,27292.2578125,21849.3081054688,17999.6269531251,11139.9603271484,10868.6746826172,23980.8442382813
10105579,5248.87380218506,5543.11057281494,6124.97577667237,5905.11906433106,5538.7572631836,4667.11626434326,4137.21502685547,3611.93479919434,3529.40071105957,2770.51691055298,2335.20756912231,1456.23273468018,1513.19224357605,3174.57035064697
10105438,18173.8341979981,19004.5697555543,20459.8712921143,19640.6502075195,18385.0469436645,14701.2927627563,12842.5199356079,11806.9565200806,11608.2075271606,9276.68799972535,7657.79248428345,4742.59556198121,4655.44527626038,10228.5844955444
10105441,48357.8831634522,50520.4054412842,54261.4544830322,52074.0129241943,48738.0791625977,38788.9950408936,33840.8009338379,31262.4114532471,30752.9859466553,24618.6436157227,20280.328163147,12552.6360549927,12250.2320594788,27031.6092453003
10105764,11802.978515625,12589.2446289063,13857.8159179688,13520.2036132813,11540.5151367188,8813.81787109375,7419.6240234375,6180.21606445313,6084.87646484375,4740.03466796875,3829.26586914063,2494.51904296875,2789.50952148438,6422.4892578125
10105606,4257.5526996851,4422.91195803881,4748.16667848826,4564.45304918289,4289.07498139143,3437.50605642796,2995.51909190416,2759.81579086184,2701.13371056318,2160.41559356451,1784.29887241125,1110.32569347322,1072.56370566785,2378.30209594965
10105646,8619.08493804932,8784.64442443849,9534.45477294922,9430.89234161377,9287.79675292969,8321.81658935547,7686.10971832275,6778.46630859375,6594.99848937988,5356.12055969239,4334.43705368043,2702.44729995728,2430.64507675171,4801.08419799805
10105589,6149.85345458986,6514.93069458009,7234.03201293945,6971.60726928712,6527.23150634765,5528.18910217285,4901.3162689209,4243.96589660645,4143.9574432373,3238.23652648926,2743.97680664062,1712.97779846192,1806.87058258057,3774.51235961914
10105429,27549.0807800293,28783.6414794922,30918.4468994141,29674.2454681397,27762.117980957,22091.2195358276,19270.4083099365,17795.4104080201,17505.4854812623,14012.3284111023,11542.3101158142,7145.43034362794,6976.84699440002,15397.926399231
10105607,3868.09143471718,4043.30891776085,4345.63198757171,4172.36203598976,3895.42397952079,3097.02238845825,2699.60622882843,2488.07647800446,2447.57950007916,1958.2212780714,1612.4880194664,999.13736385107,978.14459681511,2160.7083978653
10105642,43152.033203125,43919.8828125,47697.11328125,47258.34375,46666.9609375,42055.107421875,38940.80078125,34271.71875,33327.412109375,27084.482421875,21900.3251953125,13659.0874023438,12237.8559570313,24032.171875
10105635,15556.0926132202,15832.8983154297,17194.5707397461,17036.3963470459,16823.206237793,15160.6563491821,14037.9632720947,12354.7825317383,12014.3654098511,9763.82053756714,7894.95756530762,4924.03266906739,4411.68586921692,8663.47790527344
10105629,24125.9182624817,24564.9794654847,26682.3270263672,26428.718410492,26083.520225525,23489.06690979,21740.3820133209,19132.7918872833,18606.5216293335,15116.4585056305,12227.603384018,7626.23311805726,6842.74402809143,13447.8973789215
10105430,9318.41703224183,9746.53604125976,10483.1147384644,10070.2650146484,9375.99924850465,7445.67146492004,6483.93993377686,5960.16416740418,5863.27947998047,4687.93696784973,3858.49399089813,2393.72837257385,2351.73408317566,5201.1730632782
10105767,11023.0834197998,11751.5888977051,12928.3495101929,12608.6345214844,10785.9458007813,8246.12299728393,6948.24209213258,5804.43857192993,5714.74710273742,4455.34248542786,3601.42571735382,2342.48320674896,2609.69442272186,6002.05434608459
10105640,35036.017578125,35659.44921875,38726.259765625,38370.013671875,37889.857421875,34145.400390625,31616.830078125,27825.90625,27059.2060546875,21990.4443359375,17781.3203125,11090.091796875,9936.1650390625,19512.2119140625
10105637,32577.15625,33156.8359375,36008.4140625,35677.169921875,35230.712890625,31749.0439453125,29397.9306640625,25873.05859375,25160.166015625,20447.1337890625,16533.4111328125,10311.7788085938,9238.8359375,18142.826171875
10105641,7111.63427734375,7238.17895507813,7860.68188476563,7788.37109375,7690.90893554688,6930.85620117188,6417.60498046875,5648.12109375,5492.49584960938,4463.63500976563,3609.26428222656,2251.07421875,2016.84936523437,3960.60168457031
10105580,9710.6239013672,10287.9746704102,11425.8467407227,11011.6360473633,10309.7537231445,8734.89385986329,7745.0828552246,6703.86108398437,6545.599609375,5114.22528076172,4334.35885620117,2705.93989562989,2855.50973510743,5963.2868347168
10105549,8536.28662109375,9035.67340087891,10013.9735412598,9648.41378784181,9033.35005187989,7624.98513793945,6754.67797088623,5869.12643432618,5733.17486572266,4486.20278167725,3795.45449829102,2368.25402450562,2487.77040481567,5211.79589080811
10105440,22727.39453125,23742.6201171875,25499.3046875,24470.390625,22907.625,18233.01953125,15908.2631835938,14699.1157226563,14459.5688476563,11575.8676757813,9536.2880859375,5902.00439453125,5758.27563476563,12705.166015625
10105652,41360.5380859375,42104.2365722656,45713.7028808594,45281.0373535156,44699.8256835938,40271.9296875,37275.7841796876,32798.9395751953,31900.5185546875,25924.390625,20966.7124023438,13075.0950927734,11719.8226928711,23037.5950927734
10105647,14543.3025436401,14820.8245277405,16067.2961578369,15890.0498657227,15655.8635444641,14083.351688385,13006.7647285461,11429.2815284729,11127.2238254547,9041.68300247193,7321.78289794922,4562.41502189636,4100.29016590118,8107.04996871949
10105588,2277.21704101563,2412.69921875,2679.77880859375,2582.65893554688,2418.04089355469,2048.98547363281,1816.86920166016,1572.36981201172,1535.2216796875,1199.42987060547,1016.60180664063,634.678009033203,669.883972167969,1398.76831054688
10105584,5515.662109375,5843.81420898438,6490.70922851563,6255.474609375,5856.75244140625,4962.86083984375,4400.650390625,3808.44702148438,3718.47021484375,2905.14685058594,2462.31774902344,1537.25775146484,1622.53021240234,3387.96569824219
10105554,877.679504394531,929.896667480469,1032.83386230469,995.402160644531,931.955474853516,789.714996337891,700.253326416016,606.018981933594,591.701446533203,462.281372070313,391.816223144531,244.616081237793,258.18505859375,539.109893798828
10105431,4954.24351501465,5177.94676208497,5567.3489074707,5343.48462677002,5002.25373077393,3990.31442260742,3483.60913085938,3211.26875686645,3158.11695480347,2526.18281173706,2083.11378860473,1289.6291809082,1261.82300376892,2778.47693252564
10105428,1719.52685546875,1796.33764648438,1929.24627685547,1851.39984130859,1733.16290283203,1379.48797607422,1203.59973144531,1112.1171875,1093.99334716797,875.816009521484,721.50390625,446.538436889648,435.664108276367,961.25732421875
10105437,16401.6252479553,17134.4131355286,18402.51404953,17660.0030174255,16532.1742248535,13159.0534744263,11481.3551311493,10608.2677326202,10435.3425865173,8354.08462715149,6882.27083015442,4259.45583152771,4155.92651557922,9169.40112876892
10105423,6204.47130894661,6486.65474557877,6973.14206385612,6696.07465696335,6246.75690841675,4964.80290484429,4326.52516937256,3984.5561580658,3919.72550058365,3135.4557749033,2581.54372000694,1600.13626462221,1568.07909232378,3465.03797566891
10105650,5960.15234375,6230.86938476563,6519.28149414063,6200.58447265625,5812.42700195313,5015.47314453125,4348.17016601563,3669.11901855469,3681.01977539063,2981.15209960938,2504.92401123047,1525.98876953125,1477.89447021484,3386.22619628906
10105634,9635.75700569153,9813.84757232666,10653.3433532715,10546.987953186,10403.7570056915,9366.59823036194,8663.4855709076,7620.09498786926,7413.09815788269,6022.91463279724,4873.68145751953,3038.80083179474,2728.07738399506,5371.50207233429
10105548,5539.11208915711,5857.94863510132,6499.95276927948,6272.06055259705,5886.69044685364,5003.17399978638,4446.21706771851,3851.28183650971,3759.49182128907,2943.42563009262,2488.47807598114,1553.50913643837,1626.71378159523,3387.64564275742
10105550,6776.16399192811,7179.30937004089,7974.04039764405,7685.04725646972,7195.20440769196,6097.03042984009,5406.33747386933,4678.79690647125,4568.25758266449,3569.06421327591,3025.0347275734,1888.569460392,1993.32937145233,4162.2223443985
10105372,9841.5255470276,10313.4836845398,10759.0863075256,10194.9383010864,9506.72455215454,8154.23590278626,7017.8993358612,5901.71773338318,5940.9169921875,4808.40791702271,4056.89790058136,2465.45656776428,2408.90410041809,5600.04936027527
10105374,1737.90863037109,1823.50561523438,1898.16821289063,1794.80236816406,1669.22607421875,1430.37466430664,1226.20626831055,1026.82177734375,1036.04779052734,838.542694091797,709.378402709961,430.376708984375,422.3466796875,990.088623046875
10105633,6932.92673301697,7060.07987403869,7669.64310455323,7596.19836616516,7495.86284065247,6749.89571189881,6246.83837890625,5496.76628494263,5345.55771827698,4342.29811859131,3513.01729297638,2191.07072496414,1967.1284365654,3866.28415489197
10105570,16793.3883543015,17787.9935426712,19745.4103507996,19028.3992233276,17815.4936265945,15080.614112854,13368.7583208084,11582.1734838486,11309.9800105095,8839.93643236161,7488.78965902329,4674.65988516808,4927.65836000442,10298.4463243485
10105493,10981.3837890625,11471.9189453125,12320.7104492188,11823.5615234375,11068.4672851563,8809.79931640625,7686.52734375,7102.29370117188,6986.55004882813,5593.2080078125,4607.7275390625,2851.72045898438,2782.27380371094,6138.86010742188
10105492,31060.106262207,32468.9849853516,34709.1721801758,33236.5853271484,31084.5036621093,25015.1780395508,21767.0368652344,19826.8378601075,19573.5841064453,15694.5158081055,12979.262298584,8009.56253051758,7821.10433959961,17413.2863769532
10105371,19150.7439727783,20091.5021820068,20924.7781066895,19791.396194458,18410.9443397522,15762.9619026184,13518.8753871918,11337.6004295349,11434.1246738434,9253.09212875367,7823.96743392945,4748.42060947419,4658.32237911225,10906.9685935974
10105417,8840.81937503815,9238.21707344055,9926.03718948364,9527.20928478241,8911.56542110443,7093.61707448959,6188.11323928833,5710.86123752594,5617.55205965042,4495.67533683777,3703.76524806023,2293.19499826431,2240.85999321938,4944.10696172714
10105603,3749.91502469778,3891.22209358215,4175.48078393936,4017.71083080769,3776.1940536499,3025.06077617407,2632.2907884717,2422.99188488722,2369.7579010129,1896.16518810391,1563.7566331327,970.558877617121,939.11943282187,2080.72177138925
10105470,36593.26953125,38227.880859375,41056.3125,39399.66015625,36883.458984375,29356.8994140625,25613.818359375,23666.9765625,23281.283203125,18638.25,15354.3325195312,9502.7890625,9271.37255859375,20456.52734375
10105486,213698.0546875,223243.890625,239761.40625,230086.8671875,215392.703125,171438.9609375,149580.0546875,138210.8515625,135958.4765625,108844,89666.51953125,55494.56640625,54143.1328125,119462.41015625
10105467,135926.140625,141997.9140625,152504.15625,146350.5078125,137004.046875,109046.55078125,95142.8359375,87911.26953125,86478.60546875,69232.00390625,57033.8515625,35298.22265625,34438.623046875,75986.015625
10105462,68717.9091796876,71789.8317871094,77083.9475097656,73965.7722167969,69238.8723144531,55139.3521118164,48102.6070556641,44415.5748901367,43699.2958374024,34986.9075927735,28827.884765625,17839.0465087891,17405.3333435059,38420.3759155273
10105463,58556.2902832031,61175.6899414063,65673.94921875,63011.4982910156,58982.2612304688,46993.5228271484,40991.5852050781,37826.4924316406,37222.1279296875,29803.0872802734,24560.6597290039,15196.5505371094,14827.6177368164,32743.0256347656
10105396,24796.6606369019,25726.9334030151,27111.1341018677,25266.9514541626,22531.9995727539,18299.6601715088,15899.7714500427,13185.5258674622,13936.0501785278,11217.2119789124,9894.00177383423,5753.44424057007,5876.64233398437,14067.2363128662
10105384,35314.2381896973,37012.818649292,38686.752822876,36611.2579421997,33997.7029571533,28817.3898773194,24767.7469291687,20962.0758514404,21138.267829895,17082.2353801727,14440.0753555298,8760.44710826873,8609.7220287323,20072.9708709717
10105386,16591.9345474243,17406.1961975098,18141.0174102783,17163.2851638794,15966.6411514282,13642.5529708862,11703.0828857422,9838.99319839478,9916.91303634645,8022.83067321777,6779.80389404297,4116.56003570557,4038.80427932739,9445.59878921508
10105574,32610.8760671616,34546.409280777,38348.6422452927,36954.3547677994,34599.3528776169,29323.6015501022,25996.3534059525,22492.862224102,21966.8388428688,17167.9202647209,14549.8047852516,9081.56682991982,9578.00620627404,20015.9649686814
10105422,2167.26159667969,2264.07263183594,2431.58825683594,2333.47192382813,2184.4482421875,1738.68255615234,1516.99609375,1401.69299316406,1378.85003662109,1103.86322021484,909.370941162109,562.809234619141,549.103424072266,1211.55187988281
10105399,16085.587890625,16688.5908203125,17587.0302734375,16390.119140625,14614.447265625,11867.6103515625,10311.6245117188,8551.1025390625,9038.9580078125,7275.40698242188,6417.87255859375,3731.63830566406,3811.93737792969,9125.3173828125
10105383,25579.9362373352,26839.8210754395,27938.7640113831,26417.3439788818,24569.0109062195,21053.403881073,18048.2895774841,15113.5879116058,15249.384223938,12342.344991684,10441.2012615204,6334.6303319931,6216.43755149842,14572.9196605682
10105418,2934.55468845367,3066.2502822876,3294.71829271317,3161.97308969498,2960.04410743713,2358.25495147705,2058.09782218933,1899.74451756477,1868.57673406601,1495.38754844665,1232.42667102814,762.847711324693,745.18580198288,1642.7593755722
10105397,13096.060874939,13586.9944915772,14318.4588623047,13343.9946746826,11898.3334197998,9661.99996185302,8395.1958847046,6961.86938095093,7359.05628967285,5923.26336288452,5225.10286331177,3038.10860061646,3103.48393249512,7429.36586380005
10105404,21821.6220703125,22644.2741088867,23859.4973144531,22242.6419830322,19849.6735305786,16133.654510498,14015.0174789429,11627.6080856323,12278.3191680908,9883.5785484314,8710.815700531,5069.37904548645,5174.26318740845,12379.813331604
10105382,6837.32018184662,7173.99855613709,7468.88382720947,7062.72668457032,6569.05035591126,5629.26161766052,4826.48435497284,4042.18808078766,4078.06223964691,3300.44373750687,2791.92432117462,1693.99399757385,1662.45721793175,3895.66719055176
10105602,7028.83804655075,7334.7682710886,7878.26790976525,7564.45963573456,7086.28190433979,5646.20295441151,4923.76184666157,4545.97683364153,4468.5862146318,3577.63842970133,2947.70880714059,1825.42641405761,1778.83222195506,3925.25630649924
10105395,17957.3237304687,18832.0147628784,19630.6865539551,18561.531578064,17242.6974334717,14715.9386672974,12627.5365333557,10605.2316894531,10706.8946800232,8661.11834335327,7330.62936782837,4444.1998538971,4366.13114738465,10222.8276557922
10105575,17322.2307882309,18351.0424957275,20372.5372924805,19631.0898237228,18377.4326515198,15562.225361824,13796.8771982193,11946.7411336899,11666.3969717026,9117.91550779343,7725.82587718964,4822.73366093635,5086.38634991646,10627.6435637474
10105421,2284.59375,2386.64587402344,2563.23059082031,2459.80236816406,2302.71069335938,1832.81207275391,1599.12384033203,1477.57849121094,1453.49877929688,1163.62463378906,958.602813720703,593.278839111328,578.830993652344,1277.14343261719
10105394,16277.998046875,17079.7353515625,17779.0561523438,16810.8891601563,15634.6870117188,13397.5024414063,11485.173828125,9617.6533203125,9704.06811523437,7854.150390625,6644.34252929688,4031.09289550781,3955.8798828125,9273.59423828125
10105376,32792.9436759949,34411.0641956329,35821.5704574586,33868.2783908845,31494.3970470429,26984.9541149139,23134.8299541473,19373.134979248,19547.4685211182,15821.5460643768,13384.4404582977,8120.60748052597,7970.73722982408,18681.6953315735
10105375,4388.81979179382,4606.58625602722,4799.54481315613,4538.32925033569,4219.61991500855,3614.26717185974,3100.32766914368,2597.38193130493,2619.66553401947,2119.47511863709,1793.02997016907,1088.34402275085,1069.69135808945,2502.41596031189
10105403,38462.3809814454,39908.1639099121,42068.1900634766,39222.2227935791,34999.2262573242,28412.0946655273,24688.5158462525,20509.7618026733,21653.8655548096,17427.5661315918,15357.1309432983,8937.94130325317,9123.73952102662,21815.0850982666
