admin1_code,0,1,10,15,20,25,30,35,40,45,5,50,55,60,65,70,75,80
,3781.0375443762,14973.9470801824,16192.0714703567,14345.0450319742,12834.0760148973,10962.057403862,8304.83336507989,7308.6257027541,6688.43862924157,5242.39090672522,17648.453337959,4257.43169273065,3467.35813632939,2793.0530875956,1808.6571899132,1099.95203777788,511.966903334746,630.043214631565
10022987,27361.7950761589,96186.8134822219,130629.118113075,102329.298599263,90487.1832570499,92801.9544945174,65798.7403654973,59778.977888607,54824.2397210453,32324.1231304627,131810.396489367,31563.5783002841,26765.5851389273,24022.5621838416,11858.9645519616,8881.44235276061,3839.44847654599,5857.33551059919
10022988,29114.6310121115,127067.727834989,128796.381828951,111969.143984744,116856.306243967,97492.3620302484,72282.5565955544,55428.3008498057,50856.1195758085,38081.4416843405,149455.059800879,33105.6063172999,19504.8182328187,20603.8764057301,12505.466809735,12221.0912405459,9420.83794058868,5178.63872725544
10022997,46019.0283569362,195974.172791098,214000.890739447,197965.678741934,161349.690390974,120394.273937057,99454.4748553655,91884.3086178031,65020.204317838,62923.7952198376,243460.498789945,50657.5821610731,30858.1403527873,23758.903099117,18891.1815640154,15428.3328547247,6532.07460814069,5660.48172345489
10022999,28365.0229457021,132631.77588053,151046.776011646,139681.945359424,98998.1314759403,92720.5465807989,64611.5714287534,56905.9578016624,67159.6285842732,60482.3232163713,164004.17491813,39557.5143006183,28474.2394475006,26698.2166202385,19428.2775141206,10308.3250716915,3489.51530764904,4519.31181788305
10022995,35321.1910054554,142975.328112627,136692.877208408,125608.941028286,133208.1203557,98191.5321827337,76978.4190015076,73833.4698411251,63124.4498572778,47582.4131178592,147567.485667723,38155.2986487068,35903.7309472936,23205.4984266178,13879.1584177792,7513.88235111915,4878.80702713388,5710.72134624572
10022996,14148.8083922758,57538.8123496848,66965.5336065886,63758.4935777462,49378.2251045199,40338.3487612964,28066.2766239822,22156.5631434096,22890.5258319244,18947.5863125679,73530.8765614263,17908.053897129,15350.0922121421,7844.08647936652,4311.56537954789,5275.4690992937,1424.86407297305,1824.54389293271
10022998,37081.0774988551,126670.1863188,150167.248912238,130789.046072781,115952.567739178,99088.9658704475,70654.4257588871,68946.8995639458,67790.6834741049,49863.3123282567,140584.931348644,33550.1843652763,27996.5827851025,21273.3939809287,11462.1126926467,8016.53360411711,4008.70374209504,3750.99893483357
10022994,11462.8856928757,41230.0925613027,45734.6791756977,43420.3630098412,36807.3122000191,28863.8322354725,20280.2900686739,18389.8565914521,15671.8290695128,14124.7935425696,46208.5115189888,8164.45585992164,7838.24855469499,4088.72540567577,5458.73091924004,2294.97760496414,1754.73652048578,778.178814398852
10023000,30737.2775362375,121337.646734784,144326.168033629,152301.36357606,151180.604203615,121913.62417081,85146.9468254531,81506.1027671581,51692.2074522539,46308.9672874071,147063.084301727,46721.473471131,36614.0603124743,25327.3329388526,21435.5368994416,9483.91344438464,6230.06548222335,5799.03634089416
