admin1_code,A0004,A0509,A1014,A1519,A2024,A2529,A3034,A3539,A4044,A4549,A5054,A5559,A6064,A65PL
10313064,72449.0844540597,58599.1544532776,65153.9549589158,68831.4670648575,77883.8103814126,77782.6296963692,66463.4220843315,57114.2055280209,50167.5763993263,38691.2552090884,33584.8344422579,25933.8753516674,18163.4959194064,46930.5390489102
10312935,233885.087513745,243972.813906372,262150.253349602,251742.083033443,235768.526187956,187980.446226299,163917.120532751,151236.749264926,148611.388172597,118950.332340628,98075.901649654,60881.9978251457,59231.0010558069,130877.19499594
10314580,102819.678288937,92539.4682056904,103096.446490526,106175.976960182,100939.435298443,85708.7221331598,65124.8379223347,56616.3075489999,47814.8158313036,40268.4178032875,32154.4199250937,22856.0774066448,14632.0358604193,42125.0980442763
10312909,110962.966925621,92699.3433218003,104411.995701313,107425.336123943,118260.794811249,117038.430149555,99896.0938239098,86810.5169725418,76633.1458387375,61468.714861393,56708.5773172379,45296.1857163906,30076.5466780663,74569.3008112908
10314421,44276.2288274766,36313.0099549294,40290.3322010041,43939.0699663163,48759.6227607728,46493.9790706635,39073.668045044,31510.3591399193,25944.691277504,19797.9944484234,16880.0503509045,13426.6768224239,8964.97291040421,23776.0943245888
10316306,201827.475914002,210847.054756165,226534.67314148,217471.80519104,203513.960670471,161950.256790161,141489.741371155,130559.402664185,128417.388404846,102684.232749939,84575.7697753907,52419.071220398,51168.5504245758,112809.63520813
10312865,69867.0936923027,63639.6835169792,66483.2853605748,69682.5246520043,68552.3141052723,57975.1696527005,36082.9392592907,31762.783135891,28607.3545825482,25429.2659307718,16703.8034885526,13710.0984106064,10084.0081731677,24655.159018755
10315016,107657.304966249,91508.8469808102,96866.5415815413,101011.441333182,91709.0635010376,74921.48333776,51205.2111398094,44033.9310879261,36313.0342008956,30499.413769966,23184.0167308413,16198.846463196,12353.1414866205,33442.7426754925
10314623,35170.9104825258,31331.1443007589,32484.5807632804,31775.7649524808,31612.6196728945,29271.1698499322,24497.6541348994,20693.739631772,16851.1330703795,12074.175393343,10381.2274794132,7911.65061067045,5093.21839492768,15878.8564795852
10313397,187828.693888366,198944.94912684,220818.602083564,212799.701919019,199247.46247232,168733.743926972,149597.841218561,129562.426856339,126522.617827117,98903.2952114046,83784.9565324486,52299.4520323277,55116.908130154,115174.699164987
10314707,171633.706042528,179348.310986042,192710.01772809,184962.983048439,173041.984566689,137777.223768473,120203.352455139,110930.145345926,109115.183281422,87321.5546327831,71947.8107590675,44544.2852249742,43528.0069809556,96014.1942299605
10313507,30475.9106428623,26206.8280466795,26389.9979618788,27089.447342515,28445.4506608248,27812.9715566635,23188.9708770514,19221.3587523699,15016.594375968,11130.8032646775,9812.89768010378,6580.46375373006,4756.71450096369,13793.2701393366
10313792,244610.613834381,249186.727060318,270327.088523865,267504.763547897,263740.69947815,237339.196269989,219378.664531708,192899.04681015,187722.583589554,152534.533638001,123461.436987877,76958.1157546045,69107.9944224358,136328.928612709
10315734,86064.1385839284,75234.3462584615,80725.4047931731,83227.9068369866,79367.7593374252,67894.1976474971,48923.0629089624,41439.5358775258,33964.544307977,29728.8882934302,21825.2362216935,14521.8181278855,10650.3979488015,25156.9600666836
10315846,217023.917710304,227657.431833267,237244.969083786,224389.197675705,208633.678085327,178325.090969086,153002.573485375,128479.804936409,129592.927215576,104851.489143848,88667.4410381317,53803.5323014259,52812.7463891507,123565.748651505
10313809,555533.15435791,580376.111206055,623109.65435791,597874.452514649,559654.313476563,445800.263427734,388884.465454102,358960.296539307,353199.923156738,282791.972595215,233030.237945557,144192.4581604,140689.457641602,310620.501159668
10314277,233514.921146393,242287.0286026,255364.028945923,238048.798599243,212364.67722702,172438.110225678,149830.726110458,124375.284000397,131371.093816757,105735.883216858,93210.5603027344,54230.3064689636,55370.9496641159,132458.158311844
10315143,58929.8587289453,50317.9075968862,50495.2365579606,50709.3530727029,48514.0030972362,41947.8668156862,33467.1748916209,30081.3941029012,26435.1532802284,21612.8797884583,14957.9270139486,9876.29772143066,7871.05144678801,21462.5802590549
10314721,393180.792972565,410775.269448281,441102.962471008,423213.013446808,396072.98618412,315327.443761826,275117.979310989,254038.357061386,249972.325854302,200136.241535664,164922.408238888,102047.852035046,99596.0710351467,219819.5350523
10314922,179210.355527878,193144.07277298,203812.235673904,188257.866834641,167826.251558304,138778.47495079,121824.938142777,102268.984038353,103613.041518211,84662.0975532531,71526.5798025131,43966.684527874,45978.4251775742,101264.635735512
10314250,35535.2277095723,29047.8380557295,31257.1639728485,33864.7778736474,36462.5351586258,33799.6478517376,26795.1217389385,22191.2659273839,18716.100505579,15447.4961346174,12903.3778068116,8998.8316743314,6291.54478464144,14926.8086394755
10316366,351395.16892314,367103.992102146,394270.294828534,378351.177868009,354175.347288013,281925.922646523,245983.92382741,227257.131748438,223556.52962476,178971.285776496,147444.092149496,91253.6193448305,89042.0401705504,196453.899355471
10314067,55446.8229140013,49931.5950191775,49678.0302647147,50875.5214234133,48554.1206303907,44130.7956592749,33983.5211202346,30114.6836663841,24404.4130992174,20328.7023765784,15223.9953715598,11436.415644177,6806.31282794488,20384.8403955895
10313239,6603.3992757761,5403.40291954874,4784.14925485139,4684.27350055821,4756.30282376398,4683.87448092066,3754.55529801084,3046.58781099041,2386.24807661809,1829.31687129206,1157.65251674175,787.852201687449,603.217954045651,1243.67558525469
10313800,50522.0144592146,52760.2334341327,56650.7267724645,54371.3861910284,50910.628168047,40545.7789982468,35383.3790807992,32693.0462923425,32148.2504377251,25736.0065538072,21197.1007228931,13121.259013054,12788.7055602848,28207.3754723994
10315678,27606.8454523132,23238.4014289604,22122.7202939532,22246.8601958647,20328.7834776605,18302.6423683562,12740.4986618645,11782.8157281727,9966.53001994798,8360.88096553906,5083.67954542636,4181.78894675149,2812.86955884695,6091.84405843636
10313629,7049.03982923852,5836.33803201203,5829.02541087966,5851.96094766459,5796.3164731315,5671.17326915567,4490.16609438672,3792.22644951596,3329.35019957421,2544.27959910597,1759.923846471,1499.87635296913,928.620612779738,1870.56980052385
10313579,3762.9870467186,3931.07849550247,4221.93379163742,4051.57583856583,3792.82793569565,3018.85095024109,2633.93973493576,2433.74061536789,2394.07866477966,1916.62273716927,1578.92843818665,977.198055863381,953.400828480721,2103.60116028786
10315200,7955.30681421914,9117.80592999079,7982.42135783768,6020.00609978321,6301.96343725029,4161.86481473595,3903.13326713927,3746.55832623211,2663.61740105955,2816.71473244681,2815.98114839895,1395.67689058619,1600.61964567269,2686.22460945538
10314141,186665.025152074,149577.77157553,122262.121675357,101856.67973553,85128.7458994623,72684.1196776974,60466.7421849913,48162.651893016,36188.448341543,27286.0734346592,22301.6342512681,18866.0193899837,14118.5992370531,26658.3923900779
10315545,12313.7985199363,16899.1540086365,14772.7665022137,10178.6160470008,8925.74857254495,6176.29275354672,5881.91126300675,4745.18889333513,4338.51400004115,4189.73752166905,4736.1139597101,2424.29225652413,2721.32212051928,5153.56906842703
10313538,116187.472873156,148466.956541097,119348.62449932,61410.975457536,52515.3516995444,43001.2637564003,38540.6725109939,27464.7697590484,26666.3926888766,22222.5327822594,27427.0579000457,11150.2989216089,22194.833710271,23012.9945626596
10314664,2521.65786494652,2607.54576238419,2026.92106006492,1356.04278769344,967.573720768152,690.307044454297,725.614199684874,546.833249199437,646.523250228915,467.320468734543,354.416424031413,165.484143021407,298.4719022176,390.30367497199
10313341,87376.7315953791,89307.4631620355,71010.4285084385,36442.1416343075,35147.112734671,27434.803034799,28292.8678967875,26602.3395413275,16170.5064255086,16938.0696740679,18893.056907469,12616.9478455941,13172.1307707388,23947.0928743537
10312915,264216.370814283,337443.581527341,287550.584911041,239877.874062739,184714.536576809,162667.779707698,163754.427758192,154784.424678225,130977.651063319,83541.806138563,65646.1936068284,45176.6122808755,39652.8510126055,47434.3847565339
10314122,137822.370163918,138617.288536686,142937.675606381,123317.514968779,112480.02884391,93664.989798978,79484.0293920636,82152.5454955474,62193.9530206304,50369.6712396164,38813.3527634777,36081.0185739556,33689.7026104247,67639.2789316793
10313160,272836.531275272,246830.243426204,228335.944267869,189972.124620915,173592.977464914,146080.068909288,122976.262622058,120787.688370168,93162.0271577239,74334.3234513402,60144.2938303948,45502.6540236175,45007.4618928433,98504.0561440587
10314630,25604.9391584396,26432.2971690893,20537.1536406279,13804.3288305402,9816.97306701541,7023.46071860195,7372.15609076619,5570.6000969559,6574.30957901478,4778.70705790818,3583.6280785799,1693.55729565024,3021.49305863678,3977.07323874533
10313023,15367.8312392553,12286.8565310044,10050.7015694274,8447.97386982016,7071.43229586934,6026.98070372676,4999.92505496452,3988.08359907194,2994.63370317176,2256.03159071562,1827.21253129647,1558.03989672267,1153.86818224132,2195.56701645717
10313648,20049.2283213139,22028.623606801,17998.1305543184,12968.8731474876,13897.3013335467,10576.0086482763,10993.9415000677,9083.60177391767,7125.83884239197,5758.88263314963,5980.29873096943,3024.19830182194,2436.92650440335,3478.4162003994
10312974,1824.75815922022,2453.93153434992,2054.82029253244,1294.6463868022,1166.58530148864,963.970149070025,1125.87903490663,741.707604557276,569.184764161706,667.196083575487,889.946729928255,401.133538901806,607.052563205361,1043.80587223172
10316049,9336.87713742256,9640.67472243309,7502.62055432797,5036.27748835087,3587.12119674683,2553.83174651861,2687.69828021526,2025.37221860886,2395.78671634197,1739.60210895538,1309.46433481574,614.427613288164,1105.08214625716,1450.07272955775
10315539,30123.3501758575,31097.8450982571,24214.6872981787,16278.882181406,11605.9561306834,8291.76681035757,8701.58168166876,6564.71756359935,7721.53078252077,5615.05149391294,4219.8696783483,1989.74116043746,3557.33858850598,4688.55504903197
10312861,486244.606701851,501995.045008659,394224.581765175,313630.861663342,264189.112062454,228790.378708839,198570.306241512,159323.79212141,118917.690592289,66305.4691331387,57940.3070334196,34494.8054127693,40517.9422525168,70880.4151146412
10314325,14921.2519822707,20796.8895647549,20487.352894657,12827.6997912972,10234.2136473839,7901.65970246266,7282.04039993141,6415.46323870311,5178.31648960524,5178.46064285086,4916.32983581714,2724.76850635124,4539.06053748473,9439.14069986883
10316103,111877.490066528,121771.744858265,99896.8960967064,79913.6001620293,67914.8322478533,46225.0312834978,43391.7151580453,35800.8786210418,35869.7447026968,28202.5588485003,27851.443816483,16025.0613272786,15406.1163825989,33041.1503055096
10315387,135408.372288114,108463.837247283,88489.3623780052,73639.1744795661,61539.497398911,52623.044952102,43720.1802586275,34910.4704883732,26215.7565526971,19769.7069429902,16102.7713801424,13667.696669019,10171.7734518922,19229.4421488652
10315152,895323.220470906,833679.973092079,644801.837379456,258533.424954176,205307.999963284,213479.616467238,200757.289149642,151687.939588428,127121.711756468,122460.405377805,134833.928656817,73478.4873766899,85817.6032831073,138861.933390558
10316188,77383.6973905563,85236.8773670197,68462.3361201287,38746.5400612354,29286.5215060711,23708.0228645802,21513.1884946823,18827.2297478914,14687.2298365831,11393.5230645537,14479.7509794235,11635.3846828938,10553.2022202015,21467.8604838848
10315989,75173.5107450485,82966.9433307648,63739.8827733994,45884.8065652847,29786.0622963905,22959.8207633495,19920.5412602425,19956.5286581516,14061.8037369251,15436.4741419554,15054.200812459,7900.49501699209,9320.59794723988,18704.1008477211
10313942,92355.0595703125,86594.8251953125,75503.2465820313,72745.2001953125,78201.9130859375,54969.638671875,45474.8227539063,35788.6569824219,30457.3098144531,24083.4445800781,21754.2783203125,13783.6481933594,11276.3302001953,16792.4290771484
10313423,128203.225942731,150522.042982578,105372.625930667,39379.021473378,33961.250423491,43689.1140876412,35660.2349768579,29915.1599767804,24874.7160074115,13529.6102232784,21166.2268607915,8568.81516290456,12584.9203154594,17387.9126579314
10313148,243372.167728424,205748.936515808,168878.581699371,154838.898868561,144652.828777313,132839.860361099,129234.897577286,92948.3136577606,55006.0197181702,36741.4310922623,32694.7444782257,28211.3488845825,23861.9588093758,40745.6730093956
10316317,65304.9621372223,73821.2499685288,51435.3317518234,31438.4606747627,25552.0121686459,22319.5743902922,19534.601619482,20372.6749310493,14843.9819430113,14855.9834179878,14995.6233869791,8090.9441934824,10200.439914763,18717.1239266396
10314266,1051324.97492743,952157.808002472,606213.607676506,265266.326372266,235753.362696052,255523.572289705,213721.274312437,174348.274486601,148137.155448914,100624.936231643,177677.659586847,79203.8001588881,102331.679693759,165177.940995932
10313697,128557.842315674,108766.191581726,89344.3612060547,81906.8860473633,76453.4064826966,70175.339378357,68272.3113441467,49114.5949611664,29117.3614435196,19431.1717309952,17313.8916721344,14904.9317679405,12624.5341358185,21548.8251543045
10313391,9058.69226074219,9059.88098144531,8713.54223632813,8326.06811523438,9013.97131347656,9539.70349121094,8949.9619140625,7399.38598632813,5448.53088378906,4371.79443359375,3966.56970214844,3693.29034423828,2455.60034179688,4370.76593017578
10316326,324235.985925675,373170.641973496,365798.081674576,313755.617052078,228193.218464851,177577.499673843,170945.646022797,146198.639931679,139169.108801842,81354.2114973068,84222.242436409,43255.5682303906,49140.7795817852,72490.3635993004
10313495,5767.37890434265,5768.13575935364,5547.6326828003,5300.9406490326,5738.90629196168,6073.62331390381,5698.15354347229,4710.95172309875,3468.90469074249,2783.38122177124,2525.38766622544,2351.39949512481,1563.40195846558,2782.72651529312
10315216,5190.42339515687,5191.10464096069,4992.66020965577,4770.64660644531,5164.79918289185,5466.03190422058,5128.1233329773,4239.67887020112,3121.8835439682,2504.93817806245,2272.75360870362,2116.17077445984,1407.00279808045,2504.34891462326
10314311,344.353050231934,344.398246765137,331.232654571533,316.503410339355,342.653038024903,362.637992858887,340.219814300537,281.276927947998,207.117992401123,166.187421798706,150.783390045166,140.395076751709,93.3460836410523,166.148328781128
10315083,98562.9257767201,101724.295062065,79033.9158654213,53082.7420959473,37839.0543736219,26990.6496443748,28337.4500002861,21372.5409681201,25284.9015726447,18326.572470367,13805.9857865572,6472.81931254268,11628.0692675412,15238.7361883521
10313587,71983.7102665901,85588.5759282112,69792.759716034,45688.3150305748,26940.8333148956,18167.1045376062,19185.491163373,20286.7724660635,16793.1635588408,12724.2685703635,15488.4274088144,9424.33705288172,8331.79149574041,16403.6925003529
10314990,1317.48110961914,1317.65400695801,1267.28298950195,1210.92947387695,1310.97694396973,1387.43856811524,1301.66752624512,1076.15434265137,792.425247192383,635.826477050782,576.891265869141,537.145980834961,357.13842010498,635.676895141602
10314570,448.387329101562,448.446166992188,431.303070068359,412.123889923096,446.173706054688,472.196418762207,443.005378723144,366.25495147705,269.691478729248,216.395156860352,196.337333679199,182.810548782349,121.547351837158,216.34425354004
10313138,181485.577579498,183614.947437286,157184.300821304,125464.919191361,94590.5784387589,73018.3648042679,65162.6517152787,50427.2024121285,47291.2307505608,34966.2022190094,30910.7075088024,20109.9918797016,20751.8340129852,43786.9929671288
10315942,864991.817378998,762433.390213013,739632.852798462,689725.490020752,816021.449182511,625987.89884758,472739.990050316,450945.869273186,330577.551159859,262819.473078728,207609.829754353,139304.20708704,123703.67707181,225949.674543858
10314488,522022.894573212,540945.943159104,399875.703232765,308426.893295288,258752.634421349,247882.211728096,206203.446509838,191970.89072752,139393.471400261,94510.6390078068,78290.6629157067,67746.6363624334,66195.9751189947,124404.033478022
604492669,2428.80274963379,2049.81721687317,1681.96995401382,1542.96905350685,1442.72803449631,1325.26047253609,1289.1737434864,926.078471660614,546.796134829521,365.322783112526,325.374912202358,281.120343446732,237.756833851338,406.607265591621
10316250,218164.508728027,184266.47700119,151337.191450119,138724.182413101,129557.807285309,118901.111286163,115637.426445007,83140.3528213501,49223.1399383545,32898.1621508598,29317.7523756027,25282.8084249497,21395.0077619553,36590.7517566681
10316015,1559.60555267334,1559.81024932861,1500.18217086792,1433.47207260132,1551.90608215332,1642.41969680786,1540.88579940796,1273.92821502686,938.055805206298,752.677612304688,682.911392211914,635.86177444458,422.772715568543,752.500537872315
10314005,72181.5655984879,74500.0369329453,57863.038105011,38890.856180191,27693.7645907402,19781.4315130711,20763.8287937641,15676.1369798183,18531.1294139624,13438.0188258886,10103.2479300499,4753.42671203613,8513.06075102091,11172.9488766193
10312947,175971.001116753,186071.843529701,150403.227633476,134981.680436134,100802.783853531,83121.5660037995,68516.7484660149,52154.7002396584,47892.8519933224,32487.1713101864,31369.9977169037,18497.5315688849,22821.9773813486,48067.0088815689
10315809,125987.245883942,127342.52296257,113481.152997971,97463.6285400391,70726.549287796,53980.4196844101,45945.1544566155,32871.7579536438,31101.0148730278,22513.0397129059,22233.4494249821,14473.4188055992,16600.8247096539,35112.2808198929
10313990,142755.34497261,142715.764844894,92869.8536996841,74105.1729850769,42022.7736654282,52549.2650289536,42525.6705999374,41815.5828032494,38364.8988351822,34053.4766232967,15483.194340229,15728.0133783817,11381.9220739603,24617.4844739437
10315443,49997.6035232544,50195.0600128174,39604.2655944824,25027.2869644165,17063.3572616577,14260.993642807,13729.9663238525,12351.1950569153,11542.5794963837,10501.1590213776,7954.68610668182,5185.07552480698,5328.70304346085,10733.9181241989
10313284,127873.390045881,125983.45412755,110769.159088612,76190.7205438614,45608.9093915224,43330.9736714363,39906.9400724769,33217.4929817915,27163.4945878387,38634.9222813249,17961.5220633149,15086.7665025592,15169.7003217042,33261.1710117459
10314779,569935.294822693,548975.54482317,463023.023957729,187224.279173851,140022.883751988,165370.584908962,167522.805238128,126628.497157216,108895.050547481,93991.6919851303,119787.279438615,58833.611163795,76014.472871244,111475.317684889
10315606,272126.037252426,253180.892199516,208745.818904877,166670.060300827,123531.140174866,111643.821032524,86163.0547132492,87210.9721388817,64685.2117116451,51444.2774384022,41415.4158864021,29879.54259336,29493.3700382709,59416.406232357
10313880,944372.112272024,850725.102700472,645905.796377033,243718.13022881,182682.853446297,250300.184398279,222454.14489919,211315.471195839,164388.3911203,140741.778851297,144793.977443904,89617.518609494,81481.1474903561,124492.773671508
10314404,540618.63920641,549171.643898964,421411.557151079,206332.191482067,157291.666601658,165307.930704415,142526.267599285,122646.342812419,102713.598215342,74502.6638435722,110700.881787121,70889.3609029055,68184.1791360676,116642.082162082
10313801,635603.758928776,612472.402052403,493597.456400156,225171.442985475,188529.948959708,192090.977838814,175535.49024266,162060.462854862,125616.646807969,99273.9578049481,132367.888082325,72767.6778000594,82677.5334140062,119004.95960021
10314142,86190.6774291993,72741.6556396485,59687.8980102539,54755.1869506836,51197.9441528321,47029.3835449219,45748.7779541016,32863.6528625488,19404.0987701416,12964.1725158691,11546.5464324951,9976.08905029296,8437.25262451172,14429.230758667
10313505,311802.771484375,314439.836975098,291944.980316162,258915.82723999,205767.189559937,161532.221206665,131235.88898468,104261.322906494,94700.9405670167,70960.0484771729,61802.2767868042,38744.7664642334,40409.5277671814,86204.1564102173
10314187,733974.949780464,666231.199691773,579303.425999403,280252.651303172,218883.595638275,243213.226400733,206717.439741373,181962.834688783,135191.475778818,103459.21806258,140719.721480608,80869.248474896,81972.2326790691,122909.958010078
10316333,1147592.01342011,1149286.54286575,773473.683905602,308993.552891731,232616.881016255,271245.951363087,229122.173307419,210954.705555916,151091.15956974,128370.760843039,154070.998639107,100943.617999196,107037.920646906,158906.864447117
10314619,743137.59752655,673612.561389923,643725.940616608,557117.955284119,482767.627733231,388692.740886688,307626.655996323,305220.625812531,231815.583026886,189700.436607361,151856.532310486,115163.508752823,104499.099507332,215131.378365517
10315743,2253.06604003906,2253.36169433594,2167.220703125,2070.84875488281,2241.94311523438,2372.70251464844,2226.02270507813,1840.36560058594,1355.15142822266,1087.34698486328,986.559997558594,918.59033203125,610.753707885742,1087.09118652344
