admin2_code,A0004,A0509,A1014,A1519,A2024,A2529,A3034,A3539,A4044,A4549,A5054,A5559,A6064,A65PL
10002207,1940.85777664185,1588.80164718628,1924.54814529419,2229.94811630249,2285.15525817871,2104.15364456177,1638.65696334839,1370.8666267395,1076.02889060975,894.086624145507,723.705756187439,550.391775131226,390.070875167847,1009.28824615478
10002204,370.404808044434,311.462951660156,351.242694854736,388.76651763916,386.032485961914,346.250297546386,260.451732635498,221.623954772949,172.513563156128,145.754209518433,113.197937011719,89.5246629714966,61.4635772705078,159.87672996521
10002211,181.535758972168,149.613609313965,178.050457000732,204.080615997314,207.62393951416,190.054466247559,146.885967254639,123.337898254395,96.6346969604493,80.5893821716309,64.6481580734253,49.5856437683105,34.8998346328736,90.4044456481934
10002160,177.851430892944,146.369502067566,175.510080337524,201.969163894653,205.692377090454,186.968379974365,145.049023628235,120.219190597534,94.6996088027953,79.60617685318,64.2129549980164,48.6135258674622,33.8334259986878,88.4245953559876
10002124,498.169667243958,421.699753761291,475.720848083496,524.831614494324,515.563858032227,438.723465919495,330.261286735535,263.184280395508,210.350121974945,187.913976669311,147.046224832535,110.454918384552,69.26666867733,191.175567150116
10002152,649.093971252441,550.201231002808,620.882591247559,684.727251052857,671.323835372925,565.020343780518,425.495141983032,333.93598651886,268.577206611633,242.890149116516,190.455153942108,141.43313741684,86.7876582145691,243.06271648407
10002157,246.273101806641,208.749057769776,235.536575317383,259.699138641357,254.556774139405,214.171115875245,161.263061523438,126.557607650757,101.792591094971,92.0888442993164,72.1864624023438,53.5965642929077,32.8765759468079,92.0888442993164
10002134,24839.0549926758,21053.5319290162,23757.542793274,26197.8467483521,25680.5331726075,21607.7577133179,16269.8918151856,12768.9751853943,10270.9501724243,9291.4637260437,7283.3857307434,5408.78125953675,3317.67179679871,9293.51621627807
10002136,2391.33880615235,2022.46889495849,2294.31120300293,2546.1776046753,2503.32375335693,2113.89053344727,1591.87223815918,1252.07492828369,1010.3904876709,912.116878509521,715.027883529663,536.460676193237,328.440697669983,922.931941986085
10001746,220.489433288574,183.08177947998,216.987991333008,253.20671081543,254.590049743652,220.729797363281,166.361801147461,132.918617248535,109.720115661621,97.6075592041016,76.5455513000488,61.5450668334961,37.2204933166504,106.754837036133
10002510,1957.8956451416,1616.47082138062,1921.04760742188,2240.67277526855,2288.65686035156,1974.06308746338,1529.07196807861,1205.42972183228,1027.37545776367,914.582187652588,719.432884216309,565.816329956055,344.179225921631,946.011508941651
10002511,908.019737243652,747.47444152832,888.883682250977,1035.41383361816,1066.85805511475,917.003768920898,721.420684814453,564.289257049561,489.362167358399,435.906955718994,343.460899353028,266.557304382324,162.701468467713,436.266361236572
10002512,4097.317527771,3372.87830352784,4010.96862792969,4672.16651916504,4814.0538635254,4137.85682678223,3255.31427764893,2546.27968978882,2208.18124389648,1966.97175598144,1549.82132720947,1202.8041191101,734.168584823609,1968.59356307984
10002464,7854.04089355469,6471.09491729737,7693.61108398438,8958.93167114258,9223.71046447755,7924.29498291016,6234.09931182862,4879.15800476074,4232.85438537598,3770.17185211181,2970.7936515808,2305.74250030518,1407.89928436279,3776.30349731445
10002474,327.804260253906,269.845794677734,320.895950317383,373.794830322266,385.146484375,331.047592163086,260.440139770508,203.71410369873,176.664665222168,157.366798400879,123.99284362793,96.2298698425293,58.7368679046631,157.496543884277
10001597,719.907592773438,626.717956542969,735.117218017578,838.68685913086,820.628295898437,682.537872314453,536.586303710938,437.006530761719,388.277481079102,344.020629882813,272.197555541992,212.043647766113,132.520904541016,362.348251342773
10001657,2319.83568572998,2021.35182189941,2370.46113586425,2703.53522491455,2643.05960845947,2197.0518875122,1727.22038269043,1407.66175460815,1251.20401000977,1108.49071121216,877.125644683837,683.328691482543,427.223638534546,1168.50821685791
10001627,3918.59493255615,3414.1940612793,4002.57718658448,4568.36126708985,4473.55323791504,3719.94396972656,2921.15476989746,2379.52271270752,2113.03207778931,1868.77640914917,1480.83708572388,1154.44234275818,721.595851898194,1971.187915802
10001599,7621.87643432618,6640.10592651368,7780.26257324219,8890.99523925781,8730.37796020508,7263.83380126954,5693.42016601563,4633.94647216797,4108.46012878418,3623.04243469239,2877.79216003418,2246.0498046875,1403.35741424561,3825.58015441895
10002417,266.873336791992,231.873916625977,267.893463134766,316.131805419922,332.196884155273,280.177795410156,209.942237854004,167.40259552002,142.486480712891,116.074508666992,98.4704551696777,79.1884307861328,48.968599319458,126.212928771973
10002407,861.587314605712,749.644807815552,872.511293411256,1012.48652267456,1027.78237533569,860.969875335693,659.928853988648,531.769264221191,462.316499710083,392.922103881836,321.773027420044,254.737045288086,158.377183437347,420.51643371582
10002399,2300.4430217743,2002.35812759399,2311.56960105896,2719.98994255066,2855.75451660157,2411.83444786071,1807.76686859131,1442.63112640381,1230.96322917938,1001.17352485657,849.890559196472,683.682982921601,421.341254234314,1088.88170623779
10002421,793.918239593506,689.655876159669,796.446636199952,936.895671844483,987.184043884277,837.477363586426,627.738451004028,502.66342163086,428.128149032593,349.77080154419,295.698970794678,238.085304260254,147.655329227447,380.817979812623
10002402,102.850234985352,89.3322944641113,103.146270751953,121.033576965332,127.705680847168,108.772060394287,81.5774154663086,65.5257797241211,55.8532943725586,45.7520256042481,38.5652961730957,31.0696077346802,19.308798789978,49.8449096679688
10002658,578.396533966064,536.47327041626,640.380470275879,705.487560272217,693.054805755614,594.973609924317,445.779777526856,368.840381622314,339.109743118287,290.819937705994,241.629186630249,170.395741462707,103.847105979919,296.706008911132
10025764,118608.658752441,124101.177383423,135796.631118774,132170.303436279,118428.404937744,53048.3785018921,80055.0096282959,68338.3550720215,67161.3869094849,27303.53225708,21439.9004898071,26815.778547287,27494.3911933898,58763.5620422363
10002348,8235.7900390625,6789.99853515625,7325.8505859375,7650.22778320313,8430.416015625,8190.29296875,7207.05297851563,6388.95068359375,5786.5380859375,4640.68872070313,3842.80712890625,3039.86987304688,2034.72467041016,4684.50024414063
10002352,10640.4033203125,8772.482421875,9464.78759765625,9883.8740234375,10891.8549804687,10581.6220703125,9311.30517578125,8254.34033203125,7476.04052734375,5995.63623046875,4964.7958984375,3927.42431640625,2628.80554199219,6052.2392578125
10002361,7977.37768554688,6576.95043945313,7095.9892578125,7410.18872070313,8165.89697265625,7933.30810546875,6980.9189453125,6188.486328125,5604.9755859375,4495.0791015625,3722.23229980469,2944.48864746094,1970.88159179688,4537.51586914063
10002350,3888.1669921875,3205.59985351563,3458.57885742188,3611.71948242188,3980.05102539063,3866.68737792969,3402.49401855469,3016.26281738281,2731.86010742188,2190.89758300781,1814.21270751953,1435.14117431641,960.60595703125,2211.58129882813
10002346,2315.59265136719,1908.44390869141,2060.59313964844,2151.7177734375,2371.25183105469,2301.2236328125,2020.94696044922,1787.95367431641,1615.13800048828,1295.34197998047,1073.76318359375,849.453704833984,569.171569824219,1312.81298828125
10002364,3001.08740234375,2473.53088378906,2670.44030761719,2788.55554199219,3073.04614257813,2982.76257324219,2620.23767089844,2318.83239746094,2095.50732421875,1680.59228515625,1392.89782714844,1101.91186523438,738.216888427734,1702.26153564453
10002249,3304.56454467774,2759.04467391968,3046.30352401733,3285.60624694825,3599.61665344239,3350.92324066162,2748.81811141968,2326.53414916992,2008.73201751709,1660.86664390564,1374.3701877594,1071.38544845582,730.798548698425,1720.20083236695
10002309,2446.62976074219,2094.15771484375,2351.84057617188,2648.10534667969,2877.79333496094,2585.09240722656,2000.16198730469,1651.74871826172,1410.22326660156,1220.85174560547,984.373443603516,748.908416748047,513.068466186523,1196.45080566406
10002235,10548.0856323242,8796.33380126953,9766.14660644531,10548.9071044922,11556.0022583008,10667.5794677734,8607.1605834961,7163.86090087891,6046.23638916016,5018.25347900391,4181.75436401367,3255.99003601075,2240.41395568848,5350.19656372071
10002311,558.844360351563,479.092987060547,538.414978027344,607.703674316406,660.11279296875,592.032653808594,456.917556762695,377.141021728516,322.22380065918,279.659515380859,225.047012329102,170.972137451172,117.097248077393,272.660629272461
