shape_id,A0004,A0509,A1014,A1519,A2024,A2529,A3034,A3539,A4044,A4549,A5054,A5559,A6064,A65PL,pop,pseektrtdisp10x10,pseektrthc10x10,pseektrthosp10x10,ssatrtmindisp10x10,ssatrtminhc10x10,ssatrtminhosp10x10,iso,country,admin_name,admin_type
3765,91575.5995788574,80883.9130096436,50800.7107543945,34496.2760009766,30390.4265213013,32647.0492324829,25386.9585266113,22724.1573486328,16982.0371704102,13932.7092285156,11196.7353973389,8490.86911010743,7711.43726158143,16231.5421295166,270990.90868187,0.5,0.5,0.5,14.6882033058826,27.3088737095104,19.8852177889032,SSD,South Sudan,Wanjuk,County
1286,58431.976890564,60822.2352523804,37960.3772048951,31733.9329490662,23104.8726387024,23800.3085212708,19299.687253952,18772.1312217713,13460.6043567657,11057.4081230164,8940.49205875397,6201.24971199036,6523.73696899414,17196.1371212006,218050.938130379,0.679986029863358,0.697357998740289,0.655720678067976,4.22182434797287,6.3666859134551,43.6802140076955,SLE,Sierra Leone,Kambia,District
1267,51798.1722869873,51447.7373123169,42709.6826705933,30091.0504493713,20852.8670444489,18699.6883964539,14456.7296409607,14633.4289550781,13375.8873329163,9040.85034656525,10578.8697719574,6114.60710048676,6874.82734584808,12528.4203567505,199956.90941143,0.509547961493061,0.503633524631632,0.537081019220681,80.7069777789181,70.8408247388643,73.202883417853,GIN,Guinea,Beyla,Prefecture
364,9853.67793643475,8926.49947047234,6320.89464104176,6300.91572999955,5687.09398818016,4847.63506281376,3956.75286602974,3357.9571916461,3039.21193277836,2274.69649296999,1894.89158597589,1121.33735950291,1020.94449917972,1874.34802481532,41696.6793749333,0.702466623824939,0.722887164780072,0.657868896211897,16.3094367416281,16.3514787490879,22.1753399085116,GHA,Ghana,West Gonja,District
5328,46403.1018066406,42037.2553710938,29757.1143798828,29657.8703613281,26782.8579101563,22835.2452392578,18637.6777343751,15812.1675415039,14311.4763793945,10708.6751708984,8922.50372314454,5277.45132446289,4810.14306640625,8831.59851074219,196344.781341553,0.760027348995209,0.771787504355113,0.705643117427826,5.0338134765625,4.62636590003967,9.89458910624186,GHA,Ghana,Sagnerigu,District
1529,31943.6723937988,25529.2226257324,18018.6417388916,15897.0996551514,14268.977722168,13630.9085998535,10459.8449249268,7729.16308593751,6549.45782470704,4300.94429779053,4066.28899765015,1755.09398841858,2206.72517776489,4355.59005737305,103238.736070633,0.676530920646408,0.636144625869664,0.567906496199695,8.3629372688857,9.71852015907114,11.2858239114285,NGA,Nigeria,Gbako,Local Government Area
1494,35776.5815429689,28813.7823486328,21486.1351013184,19216.5731201172,16997.3166503906,15664.0329589844,11878.7579193115,8971.52722167969,7642.67897033692,5223.21994781494,4733.57600402832,2347.12855529785,2496.1349029541,5308.33300781251,121965.414360046,0.704174363613129,0.594301623106003,0.648538994789124,7.48454251289368,11.0935617446899,7.87903201580048,NGA,Nigeria,Jaba,Local Government Area
1530,60938.3693847656,49173.9764709473,36720.5150756836,32845.5269470215,29040.1650390625,26757.1534881592,20287.5985565185,15335.1645812988,13052.8270950317,8935.9419631958,8084.54767608643,4021.52331542969,4269.79775619507,9106.61739349365,208457.378887177,0.475426920435645,0.457639917083409,0.476844217466271,40.6285869424993,35.8362434221351,19.8539828839509,NGA,Nigeria,Jema'a,Local Government Area
1666,42025.6624145508,36745.4906311035,29097.3278503418,26290.5514221191,22905.2614440918,21101.0778503418,15828.2597961426,12313.0487365723,10070.0781326294,7368.70875549317,6211.67928314209,3392.64543151856,3507.85839080811,8263.44451904297,166349.941612244,0.541878920793533,0.516795162359873,0.467726808786392,14.0913287480672,15.4797863006592,22.3851759093148,NGA,Nigeria,Pankshin,Local Government Area
1139,39324.1502685547,34382.2202758789,27224.9049072266,24598.4473266602,21430.7686767578,19742.6405029297,14809.5751953125,11520.3004760742,9422.08917236329,6894.18211364746,5812.10827636719,3174.03984069824,3282.19771575928,7731.20188903809,155642.456092835,0.589049464464188,0.522962739070257,0.479788909355799,10.4688629786174,14.6336354891459,20.7761585235596,NGA,Nigeria,Kanke,Local Government Area
5244,1098.89949393272,989.747740030289,892.780616283417,795.581803798676,723.702219843865,612.801205873489,490.043714165688,376.032308101654,295.10367077589,249.558526575565,214.179962873459,179.721285700798,145.348965317011,285.822606861591,5260.6768861711,0.5,0.5,0.5,53.6649390129816,54.5314220842326,78.4934280213856,CAF,Central African Republic,Ouanda-Djalle,Sub-Prefecture
3759,37319.2763214111,37024.9479370117,27223.7272758484,20548.8668937683,17572.4754714966,16712.3002510071,12952.225736618,11628.8225288391,8452.59392166138,7774.73050117493,5367.31240558624,3414.77214384079,3009.04437112808,5395.48896980286,140052.360470772,0.5,0.5,0.5,19.0362131152042,25.7110789151027,24.8776976341425,SSD,South Sudan,Fam Al Zaraf,County
3735,20136.6222229004,19889.234117508,13959.3863887787,11420.2892932892,8399.34239387513,7992.6493344307,5583.93348550797,5598.39832520485,5139.54312944412,3192.7570848465,2589.64112091065,1301.44542515278,1596.04863333702,2249.5739262104,69023.008540988,0.5,0.5,0.5,182.815496123663,209.361301743158,107.140239640038,SOM,Somalia,Taleex,District
1119,30508.2270507813,27637.7564849854,19563.8682403564,19498.3748474121,17608.6216964722,15013.2768554688,12253.3730697632,10395.9463806152,9409.34272766113,7040.46752166748,5866.44540023804,3469.88531494141,3162.54272270203,5806.3797492981,129088.524526596,0.729028795446668,0.74637872832162,0.703388665403639,12.2881616864886,11.0242409365518,8.51372810772487,GHA,Ghana,Tamale North Sub Metro,District
4059,11096.5964126587,10372.7573547363,7534.65664672852,6978.53419494629,6239.24843597412,5434.5333442688,4352.71500015259,3763.15727615356,3323.56939697266,2539.01120758057,2168.0800819397,1342.43073368073,1210.3992471695,2332.07536506653,47218.4109306336,0.680934510447762,0.699434876441956,0.595614357428117,23.5733971595764,22.1104940717871,52.6764096346768,GHA,Ghana,Tatale,District
3792,12661.7707214355,14441.0594329834,12055.8294677734,7207.13535308838,5798.624168396,5914.67032623291,4105.4015083313,4134.96192550659,3034.51577377319,2738.71962738037,2782.06606674194,2136.81421089172,1839.99538421631,4367.91024398804,56116.6440563202,0.529354127970609,0.533901778134433,0.540188442577015,20.3577547940341,20.3094548312101,26.0997527729381,TGO,Togo,Assoli,Prefecture
2220,21840.6500778198,29170.2660980225,24632.4234695435,11877.2439727783,8207.24756813049,8486.96323585511,7249.95611572266,6554.38990974426,5111.03733444214,3567.14119911194,5777.31951141357,2721.48385238648,2966.19496631622,7840.68260574341,94992.0837411881,0.558049708604813,0.571597914197552,0.583237388240757,33.0949078307432,29.0657354788994,17.5560607305344,BEN,Benin,Bassila,Commune
2217,45745.6586914063,57040.887878418,46310.4198303223,23719.9724884033,15530.9339752198,16660.456451416,14683.7926025391,13836.6503372192,10727.6400527954,6494.75436782838,11295.2238388062,5080.02735137939,5080.02735137939,9600.94146728516,179020.840114594,0.723212885856628,0.721596431732178,0.718023085594177,4.08590407371521,3.71812679767609,4.61204383770625,BEN,Benin,Parakou,Commune
1503,34524.5113525391,27602.1873779297,19503.6616210938,17209.6748046875,15444.3423156738,14747.4050750732,11316.4675064087,8366.81198120117,7094.52734375,4662.85211181641,4406.58065795898,1904.75255203247,2394.32235336304,4719.59870147705,111770.997024536,0.533813120424748,0.468175086379051,0.523009145259857,15.081177687645,25.9607038617134,15.5318908393383,NGA,Nigeria,Katcha,Local Government Area
1531,29006.4024047852,23185.8684082032,16466.6994628906,14526.7975769043,13265.6031799316,12871.2718505859,9854.64071655274,7300.10050964356,6092.17765808105,4025.59289550781,3712.73090362549,1624.8203163147,1981.34262084961,3911.32761383057,95633.1053047181,0.582270594437917,0.490376031824521,0.50290119435106,11.5882370313009,20.5311773163932,15.6130267551967,NGA,Nigeria,Gurara,Local Government Area
1532,37617.8807983399,30318.1473083496,22623.5991516113,20239.9768371582,17900.4945373535,16500.2839050293,12509.8903961182,9450.02647399903,8044.84394836426,5502.26599121094,4981.67512512207,2470.36669921875,2629.5283279419,5597.99649047852,128450.947883606,0.504832696169615,0.442975694313645,0.516538072377443,26.4707156717777,36.9532312452793,16.2005011876424,NGA,Nigeria,Sanga,Local Government Area
1672,55475.7931823731,48473.1330337525,38347.5885772705,34643.5600891113,30182.649055481,27814.2367248535,20877.4115867615,16232.5703620911,13284.7206096649,9708.06958961487,8191.26808357239,4463.82768726349,4627.04064846039,10870.9742698669,219243.917284012,0.56330039845386,0.552150479924511,0.445638133606441,13.7092423841987,11.9257906087687,21.6253707056314,NGA,Nigeria,Wase,Local Government Area
689,30174.7731170655,28739.1179351807,20131.2951965332,14166.9769821167,12508.0974731445,11118.3093490601,8204.1872291565,6679.85300064087,5155.51993942261,4796.22337341309,3540.97960281372,2241.39737606049,2241.39737606049,3183.21225547791,93967.4491539002,0.5,0.5,0.5,6.17709578786578,5.96741441317967,20.7491485155546,TCD,Chad,Bere,Department
3784,78133.7330856323,79084.7448501587,61423.0343017578,46485.3453330994,36160.7946968079,33538.6127586365,28073.3278083801,24817.0792198181,18356.1882457733,13584.512588501,11960.6480522156,7124.03541374207,6947.52153778076,11659.2079429626,300130.307899475,0.498513581260802,0.498374389041038,0.498499210391726,33.8302973972427,54.6679820427819,47.3651540087115,SSD,South Sudan,Sobat,County
3780,50991.3548259735,51336.1403026581,39899.8457298279,30303.8781299591,23650.597202301,21885.3733377457,18307.4578838348,16106.172709465,11925.5150265694,8797.75313043595,7767.97112560272,4638.19831681252,4515.55469274521,7550.84096097946,195349.158246279,0.494631959912703,0.493814375289937,0.494925699283167,61.5662523643258,69.2500738851803,95.0665441089206,SSD,South Sudan,Mayot,County
814,567490.425582886,445939.095611572,333338.009979248,269726.284950256,240534.318637848,202122.972408295,159780.158096314,121384.76376915,94022.8771076203,78919.9079751969,66535.2597055435,50214.1072359085,42287.3147668839,72167.0829524994,1731033.05758476,0.180657817168934,0.175029546814264,0.266530964397578,121.341582879788,122.352137853558,137.836812832505,ETH,Ethiopia,West Harerge,Zone
3737,5524.30414485932,5578.19915103912,4327.4846072197,3725.44121789932,2476.97202324867,1668.90586853027,818.179942131042,902.935923337937,1029.80285942554,772.415183186531,897.879056930542,426.33880341053,725.82271361351,1023.90362560749,18796.0818245411,0.5,0.5,0.5,220.843356779643,247.985601373621,154.640538396062,SOM,Somalia,Xudun,District
495,72519.4955806732,62171.1968917847,52814.4754810333,51290.2695159912,46940.1914329529,31912.9260082245,26252.7878684998,25398.6423711777,21567.7862763405,17710.4658203125,17814.2044386864,11124.1443386078,6589.77214241028,12429.4289884567,321845.094682694,0.689408467905554,0.667364167896184,0.66232417632233,30.2145972014552,29.0619100809097,20.0056467798623,CIV,Cte d'Ivoire,Hambol,Region
359,9852.05139541626,8922.54123306274,6308.54083633423,6283.36957550049,5684.4006767273,4850.66621971131,3962.61627960205,3356.61693191528,3038.04337882996,2270.48103904724,1893.23945617676,1121.26372146606,1023.23671817779,1876.16886425018,41668.6436977387,0.721464284828731,0.736286303826741,0.632540890148708,11.0085991663592,11.714273256915,30.2533161980765,GHA,Ghana,Zabzugu,District
1535,38289.1492919922,30601.2456054688,21698.4786529541,19155.5880432129,17221.1051177979,16488.3687744141,12653.0712280273,9369.78622817993,7925.73460388184,5224.3696975708,4907.41275024414,2124.75769519806,2665.34287834168,5223.28186798096,124657.297537804,0.560367997848626,0.535559879615903,0.56055015232414,16.6639666412816,17.506934877485,10.549676926697,NGA,Nigeria,Lapai,Local Government Area
1505,66170.8077697754,52771.0736083985,39546.782699585,35908.3689880371,32119.3164672852,30393.6265716553,22814.8468704224,17050.7141113281,14167.9740905762,9693.90775680542,8600.92049026489,3910.59671592712,4590.77729415894,9613.68569946289,228411.517755508,0.539773772801122,0.518723340829213,0.47587813436985,20.5758414499221,23.4364689747492,22.9606332932749,NGA,Nigeria,Karu,Local Government Area
1533,38922.7136230469,33996.0780639648,26903.492980957,24309.213684082,21183.3920898438,19518.5881347656,14641.5656738281,11385.059677124,9313.56256103516,6810.21953582764,5744.57317352295,3132.10392379761,3242.26384353638,7629.27178955078,153813.307067871,0.484301020701726,0.408809900283814,0.442469767729441,20.9416927655538,55.8813091675441,27.4833010286093,NGA,Nigeria,Bokkos,Local Government Area
1534,26844.2522735596,22401.0867156982,16526.2590789795,14760.4157104492,12865.1144561768,12136.1511993408,9555.6362991333,7155.61518096924,6164.17498397828,4078.82761001587,3698.54792022705,1687.2247428894,2133.68845176697,4063.21764373779,94824.8732776642,0.552386950362812,0.513916782357476,0.51096596094695,14.7686989307404,17.8283294981176,14.7782646959478,NGA,Nigeria,Lau,Local Government Area
3926,107322.999382019,98850.1302185059,80209.8219299317,53096.6404342651,42923.55103302,38975.1943969727,29372.6125907898,23724.0317955017,20899.7433795929,16945.7364311218,15251.1635866165,10726.6515674592,8472.86821556091,18640.3102741241,359238.325634956,0.448916758100192,0.490813031792641,0.455859775344531,42.5966002146403,18.5276749928792,52.5554134051005,CMR,Cameroon,Garoua 1,Health District
3920,18079.4072265625,16652.0859375,13511.9790039063,8944.54931640625,7230.81127929688,6565.6796875,4948.048828125,3996.50061035156,3520.72692871094,2854.64318847656,2569.17907714844,1806.9892578125,1427.32159423828,3140.10766601563,60516.5364379884,0.685232579708099,0.743177175521851,0.713995158672333,2.87719225883484,2.22473311424255,2.16704821586609,CMR,Cameroon,Garoua 2,Health District
4001,17040.3743638992,15645.3039295673,12711.9838838577,8502.2254076004,6823.42668950558,6147.89439797402,4658.42311680317,3769.03976595402,3290.98743763566,2691.00062009692,2432.44584906101,1698.30105927587,1351.14951811731,2965.79063129425,57042.6683771759,0.442826701571112,0.48925535445628,0.449929695738399,43.2679413816203,31.7363877581514,57.8025673265043,CMR,Cameroon,Rey bouba,Health District
3782,74958.3595886231,69555.3186950684,50139.4183349609,36437.5558319092,30687.2305984497,30794.4475326538,22673.795249939,22125.0198745728,15472.7477531433,13129.4716300964,9183.23145484925,5902.9878692627,5072.96894645691,8767.70072746277,250386.575803757,0.5,0.5,0.5,21.9783341976312,26.5735829426692,17.0960564384094,SSD,South Sudan,Nahr Lol,County
767,45211.7541503906,35348.2225341797,27802.4530029297,28051.7652587891,29440.8212890625,26243.6328125,21375.3739013672,15330.0281677246,12065.7039489746,9012.31623840332,7603.70910644532,4879.44897460937,4849.4006652832,8088.85055541992,194743.503921509,0.381269213557243,0.405956849455833,0.441309094429016,13.1196437835693,9.70897495746613,14.2123130559921,ETH,Ethiopia,Hareri,Zone
1288,75846.775466919,75485.5609893799,55131.9225463867,51215.7797546387,32226.5986709595,33523.7387313843,26122.4094238281,28231.9162826538,19127.3416061401,17172.0312614441,12092.1091823578,7919.45444297791,8817.10187721252,20530.5244598389,312110.928239822,0.650537948608398,0.684594543774923,0.662604540189107,9.68233954429626,17.0698607905706,39.7178709189097,SLE,Sierra Leone,Tonkolili,District
301,17526.794244647,15877.7267438769,11250.8566579223,11214.8312842846,10120.7937352061,8625.60119777918,7039.54519447684,5975.86068123579,5407.91616326571,4048.53448675573,3371.31052193046,1995.48112214357,1815.85840958357,3334.59873749316,74201.188192077,0.708134430646896,0.726763039484791,0.648080412683816,14.3664882593685,14.7339762147816,26.1406175393737,GHA,Ghana,Gonja Central,District
297,42283.7075009346,38370.7030615806,28188.1244940758,27981.2235441208,25181.5111284256,21324.7167310715,17374.3889036179,14939.0194284916,13380.6483979225,10125.013708353,8321.98582565784,5034.62515556812,4432.97409439087,8261.87997770309,184546.111389399,0.706907019019127,0.726554435491562,0.663216349482536,15.6464362844825,15.7942511665821,21.1666641632716,GHA,Ghana,East Gonja,District
3791,39343.1980895996,42698.8274383545,37027.8154144287,24671.1829147339,18000.8829040527,16214.9465408325,13622.9432258606,12091.0292930603,11046.6512947083,8997.29307556153,9250.31882476807,6174.87957763672,6168.58282279969,11329.0084838867,174595.53437233,0.507093108693759,0.510287861029307,0.566302169362704,30.8092236995697,31.0542846520742,20.5911817550659,TGO,Togo,Tchaoudjo,Prefecture
1504,53763.443359375,42970.8681640625,30566.7409667969,26956.0300292969,24819.4853515625,24269.6938476563,18567.8845214844,13763.0816650391,11406.3980712891,7551.16693115235,6892.91314697266,3025.24664306641,3652.18402099609,7197.08892822266,178667.914123535,0.616117715835571,0.696633905172348,0.637257009744644,9.51696014404297,5.73818707466126,7.42314767837524,NGA,Nigeria,Tafa,Local Government Area
1506,60026.9262695313,48027.7951660156,37655.030090332,33082.930053711,39260.57421875,46071.8786010742,34477.2258911133,26141.8780822754,18215.5754699707,12912.609375,8404.96444702148,4412.05350494385,3198.57544326782,6165.89921569824,269999.194393158,0.593005306190915,0.579612284898758,0.564721981684367,13.4529551532533,14.8427524169286,11.4351962320507,NGA,Nigeria,Bwari,Local Government Area
1537,34421.5656738281,30096.7850341797,23832.4762573242,21533.5555725098,18760.7982788086,17283.062713623,12964.3051147461,10085.1334686279,8248.00462341309,6035.41915893556,5087.74187469483,2778.78240966797,2873.14878082275,6768.26220703125,136250.690460205,0.622379709035158,0.551800068467856,0.603668086230755,9.06714987754822,11.7897593080997,10.8401732785361,NGA,Nigeria,Langtang North,Local Government Area
1536,50334.8638916016,43757.9042358398,33310.128112793,29490.6939697266,26136.5612792969,23456.1079101563,18249.3496398926,13779.0709838868,12157.6690368653,8346.80006408692,7864.37614440918,3967.87023162842,4664.38874053955,9925.38526916504,191348.401382446,0.632534325122833,0.675288856029511,0.714388787746429,8.0453577041626,5.32532596588135,5.33832120895386,NGA,Nigeria,Yola North,Local Government Area
5539,16356.6264972687,15065.314371109,12224.4267730713,8092.22593402862,6541.78963470459,5940.03813552857,4476.55075073243,3615.67548656464,3185.23798513413,2582.6252579689,2324.36287593842,1634.80185055733,1291.31262898445,2840.88782262802,54749.9351358414,0.450757223506307,0.496726968953776,0.443637608788734,45.2199097067811,27.9815372644469,100.882166678255,CMR,Cameroon,Ngong,Health District
806,208895.748689652,164095.609643936,122602.520518303,99223.2952613831,88503.1822280884,74397.2047042847,58798.2564506531,44665.2426605225,34583.8356342316,29037.1060917378,24479.4135160446,18478.9385730028,15560.5027163029,26563.5466030836,636893.044957638,0.189551247804015,0.184787839651108,0.294730592519045,85.068781122431,85.8201439295496,64.6863839413439,ETH,Ethiopia,Kelem Wellega,Zone
1287,105306.086547852,102075.7162323,72540.2536468506,61426.1274108887,45627.3895645142,45673.6902694702,36930.2612571716,36873.457824707,26858.2625465393,21906.6832733154,16888.5367221832,11287.5662097931,12489.2612094879,31330.1053466797,419831.595281601,0.664388244282709,0.692181302260046,0.671961572888779,6.28437772270751,11.9132479282275,24.703213508815,SLE,Sierra Leone,Port Loko,District
532,51015.9205780029,38659.8411483765,42478.5082702637,29615.10338974,36754.2708473206,29543.6980056763,24243.3816967011,21360.5868015289,18314.7582969666,19559.3370914459,10688.8019075394,9037.35721588135,4510.30196046829,7601.92975234985,253708.035235882,0.696201635129524,0.673931693037351,0.623849084883025,21.5300974141468,21.5459751956391,37.8405329675385,CIV,Cte d'Ivoire,Bere,Region
278,14341.261382103,12985.501611352,9311.8574217558,9251.5873349905,8362.3482811451,7114.18972015381,5801.81399255991,4944.43970909715,4454.79819780588,3348.40210324526,2773.94460228086,1654.6227195859,1488.36832600832,2740.32314693928,61246.6955555678,0.702997275300928,0.722725882723525,0.654541336201333,19.2278584821804,19.6101425660623,23.0795413370002,GHA,Ghana,Bole,District
295,13265.7835464478,12017.5518054962,8504.23870658875,8475.58849525452,7655.91382789612,6529.06699275971,5331.28643226624,4521.19550037384,4091.41192436219,3060.51791620255,2550.89570379257,1509.55430364609,1375.23529458046,2524.83333444595,56129.738432169,0.714979893631405,0.733133490438815,0.679419943579921,11.5872938632965,11.7138691213396,11.5054547345197,GHA,Ghana,Nanumba North,District
3790,23718.0120697022,25858.7675933838,22408.1849975586,14803.1079864502,10786.4213027954,9733.56384277344,8214.05157470704,7316.13039398194,6640.35081481934,5409.54671096802,5592.19876861572,3701.05395698548,3698.87862586975,6845.22134780885,105148.710323334,0.560075835539745,0.510605451388237,0.579168135539079,22.59646853881,29.5152086539146,17.6828856647015,TGO,Togo,Tchamba,Prefecture
1513,22906.8589782715,23272.2662353516,20889.3803405762,18953.604095459,17334.2536621094,15950.6345367432,12376.3234405518,10282.7070770264,8903.19833374024,6983.22479248047,6063.66451263428,3351.42122650147,3600.51907348632,6778.83261871338,131467.763710022,0.495715118944645,0.484673105180264,0.53333189090093,25.1476717789968,23.1466547648112,14.0408996343613,NGA,Nigeria,Irepo,Local Government Area
1507,36712.485748291,29340.4415283203,20709.9263458252,18271.7346801758,16399.7931060791,15666.1056365967,12021.6849517822,8883.53385162353,7527.8432006836,4943.67016983032,4673.82794570923,2017.34684753418,2536.62080955506,5006.10443496704,118658.191980362,0.678736160695553,0.606563224678948,0.568958482572011,7.6647419154644,9.96394750050136,11.1774153803524,NGA,Nigeria,Agaie,Local Government Area
1510,8611.16470336914,6888.56852722168,5385.36332702637,4742.92599487305,5405.39677429199,6205.30938720703,4660.90010070801,3539.35521697998,2525.10355377197,1786.16896438599,1215.28160858154,621.146551132203,502.037598609925,936.89183807373,37525.8809156418,0.53846294991672,0.497175122008604,0.504567840520073,16.3595307767391,21.2396865031298,12.8442442119122,NGA,Nigeria,Abaji,Local Government Area
1509,25475.0563964844,20382.6831970215,16007.377243042,14042.6027984619,16861.4775238037,19927.2031860352,14911.0742492676,11308.8143768311,7836.66329956056,5560.44104766846,3577.47885513306,1885.96324920654,1337.76829338074,2561.89809417725,115818.762216568,0.534249839457599,0.448447054624558,0.469473987817764,15.7555717988448,28.9473958015442,15.514702536843,NGA,Nigeria,Gwagwalada,Local Government Area
1538,21475.0522460938,17162.8400878907,12119.6472167969,10692.3637695313,9613.14282226563,9197.49291992188,7056.392578125,5215.30895996094,4412.79254150391,2899.36633300781,2734.92559814453,1181.72305297852,1481.96276855469,2924.77606201172,69529.8946228028,0.783385455608368,0.592597424983978,0.602768480777741,3.67011570930481,9.75132465362549,,NGA,Nigeria,Suleja,Local Government Area
1511,24229.5359497071,19406.9585571289,14564.1536254883,13219.5440063477,11732.5901031494,11009.0501861572,8268.46588134766,6191.11939239502,5172.74886322022,3546.9313659668,3165.23235321045,1454.54829025269,1702.47116851807,3593.27214050293,83620.1273765565,0.467505912570392,0.422700908254175,0.450907041044796,22.3578048593858,44.3397105721866,26.7309626130497,NGA,Nigeria,Wamba,Local Government Area
1512,50445.4618835449,43773.4614562989,33276.6407165527,29472.1666412354,26101.4901123047,23475.4913024903,18274.2026062012,13792.7275543213,12156.8468170166,8333.04248046875,7838.96398925781,3939.64477920532,4644.15414428711,9841.2342453003,191146.605388641,0.556440600982079,0.505628802158214,0.383776304898439,13.0651382849767,16.6359339466801,48.7491848203871,NGA,Nigeria,Mayo-Belwa,Local Government Area
1508,22945.7331542969,19947.5498046875,15184.8103637695,13443.6764221191,11914.6557312012,10692.740020752,8319.17825317383,6281.35005187989,5542.21502685547,3804.9860534668,3585.06756591797,1808.79988861084,2126.31592559814,4524.60243225097,87228.3977355957,0.673997449874878,0.617790257930756,0.620870447158814,6.38518648147583,9.52737073898316,7.30889492034912,NGA,Nigeria,Yola South,Local Government Area
3934,8415.3452949524,7750.97618103028,6289.36366176605,4163.38142681122,3365.69514083862,3056.09913253784,2303.14732408524,1860.23430323601,1638.77787351608,1328.7387444973,1195.86493349075,841.091654896736,664.36937224865,1461.6126344204,28168.3762023449,0.453055176138878,0.527168170098336,0.494872530621867,27.8041815757751,19.1805154277432,22.3133378644143,CMR,Cameroon,Lagdo,Health District
663,46815.2566223145,44587.8801879883,31233.101272583,21979.6400756836,19405.9386062622,17249.7238998413,12728.55078125,10363.5918426514,7998.6346244812,7441.1967086792,5493.72385025025,3477.46087455749,3477.46087455749,4938.65835952759,145787.681770325,0.5,0.5,0.5,6.33230479955673,6.58923014799754,29.2780157923698,TCD,Chad,Ngourkosso,Department
5209,980.525288126897,734.625997425027,603.234443521389,557.88284909472,476.527215307142,424.128655536464,333.993275614674,300.456594471325,229.217546234831,183.876001675424,118.638772776714,84.0042700948434,63.0134530090418,56.6528920621622,3431.62596939873,0.5,0.5,0.5,214.362946134385,199.127561149637,171.160256929634,CAF,Central African Republic,Yalinga,Sub-Prefecture
533,41450.171535492,31204.7320957184,34767.6841506958,23627.4382572174,29943.4764614105,24291.0163841248,19961.7604389191,17491.1163425446,14978.912815094,16207.3782711029,8563.2193031311,7387.71692800522,3653.9637131691,6109.69270515442,206983.375770569,0.68827994355449,0.663479839872431,0.643061424184729,30.112256401998,30.5844816561099,41.0773038079634,CIV,Cte d'Ivoire,Worodougou,Region
1522,31337.7710723877,26387.3852081299,20730.1019134522,18477.7221221924,16561.580696106,15198.8630447388,11592.1447143555,9019.74571990967,8131.60630035401,5726.60752868652,5237.35892486572,2602.07804298401,3111.8377532959,5680.15879058838,122069.805551529,0.548306013281281,0.519897800845069,0.528211451865531,16.4114853755848,18.6145086546202,15.158320272291,NGA,Nigeria,Moro,Local Government Area
1946,48395.6596069336,40692.6109161377,31973.3861846924,28501.5131072998,25520.6785888672,23409.811920166,17854.9894866943,13891.7466430664,12535.3332138062,8824.09753036499,8071.65650939941,4005.17177963257,4801.41550064087,8742.79651641846,188132.596981049,0.569573623793466,0.530952094921044,0.504852818591254,13.4538053955351,15.8501561369215,15.0854131664549,NGA,Nigeria,Edu,Local Government Area
1948,13089.166229248,10460.9737243652,7383.68605041504,6514.34484863281,5847.16618347168,5585.6125793457,4286.17846679687,3167.27520751953,2683.91951751709,1762.54684829712,1666.36046600342,719.281343460083,904.349954605103,1784.92497253418,42305.6464385986,0.52361575100157,0.459830492734909,0.434036576085621,17.0766489770677,26.0658356348674,18.0574406517877,NGA,Nigeria,Edati,Local Government Area
1518,40979.98828125,32751.001953125,23115.806640625,20394.1171875,18305.4267578125,17486.859375,13418.755859375,9915.61083984375,8402.18701171875,5517.60766601563,5216.572265625,2251.57995605469,2830.96984863281,5587.7119140625,132443.205322266,0.950926840305328,0.965867042541504,0.948936104774475,0.624591112136841,0.481168687343597,0.350089877843857,NGA,Nigeria,Bida,Local Government Area
1519,167390.973999024,133896.825561524,105031.139770508,92375.5186157227,109313.287536621,128075.303161621,95816.3790893555,72642.9801940918,50661.1451721192,35917.8424530029,23419.9849395752,12268.5666122437,8947.97510528565,17284.6231689453,751754.745819092,0.689492498338223,0.672960387170315,0.582362140715122,7.694034075737,7.94489169716835,10.7407722284919,NGA,Nigeria,Abuja Municipal,Local Government Area
1515,27448.992767334,21888.4339904785,16387.8702392578,14890.8923797607,13230.994644165,12438.9556121826,9338.01453399659,6975.08256530762,5827.71831512451,3983.22389602661,3562.06859588623,1613.65612030029,1913.21080207825,4011.15537261963,94172.843076706,0.520636303084237,0.493437146856671,0.469918418498266,21.8482115155175,26.2061663355146,21.4155098370143,NGA,Nigeria,Kokona,Local Government Area
1516,27905.9467163086,22257.1985473633,16662.6299743652,15135.833770752,13447.4452819824,12637.5922851563,9488.9728088379,7089.3586883545,5925.45639038087,4050.01941680908,3622.76473236084,1644.27075195312,1945.09897994995,4079.16506195069,95728.6081428528,0.56648372941547,0.475325369172626,0.492186062865787,13.4852175182766,28.8769966761271,19.8457500669691,NGA,Nigeria,Akwanga,Local Government Area
1553,44530.0227966309,38822.955078125,30692.3417510987,27736.3746490479,24178.6348419189,22287.6523742676,16718.6328659058,12990.2676239014,10630.3672981262,7763.7812576294,6555.50964355469,3562.69047164917,3696.8431854248,8682.27843856812,175495.374401093,0.62618115650756,0.522602734821183,0.502982847392559,11.0408945935113,16.5332673532622,17.9960486333946,NGA,Nigeria,Qua'an Pan,Local Government Area
